user_uri,track_uri,timestamp,current_time
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:20I6sIOMTCkB6w7ryavxtO,1683137422794,2023-05-03 23:40:25.885261
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:41VDpEPnPgmS62pQOwI8Vt,1683137592676,2023-05-03 23:43:33.548791
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:0Br0pLMITQj8v8A2zDsl1F,1683137740368,2023-05-03 23:46:10.315056
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:4dk6MUnYQ36djFOlZML24R,1683137917287,2023-05-03 23:48:47.502496
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:6TljOlVqvg3ipSNZMb244d,1683138140002,2023-05-03 23:52:26.644142
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:7b0REAcDPRD5gQ1QC8Dtor,1683138261818,2023-05-03 23:54:32.092411
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:1YvP5iLuWEszfWEfI4DtW5,1683138449291,2023-05-03 23:57:40.300132
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:51HiIbv8gO0HvwpmAxXAFe,1683152027931,2023-05-04 03:45:21.330692
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:6AQbmUe0Qwf5PZnt4HmTXv,1683153969268,2023-05-04 04:58:39.808162
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:1u9CBHlnV40ou38loruwgy,1683194897005,2023-05-04 15:41:06.211389
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:781V2Y5LPtcpgONEOadadE,1683195142706,2023-05-04 15:43:09.304846
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:1dHe8xx7OH1tkPpyS2KGXX,1683195401172,2023-05-04 15:46:49.372690
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:0eVz3hV2xOXdneGpnWDFpb,1683195481426,2023-05-04 15:48:22.836039
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:14dJexYlvd3t3XAtD1pYW1,1683195602651,2023-05-04 15:50:29.308284
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:4ltqfN12ohaVZdM6C45gMg,1683196109370,2023-05-04 15:59:15.619454
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:4aL0a88FhLISWmvanzprnA,1683196477210,2023-05-04 16:04:59.692424
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:3L0IKstjUgDFVQAbQIRZRv,1683196813814,2023-05-04 16:10:42.387737
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:29TPjc8wxfz4XMn21O7VsZ,1683197006650,2023-05-04 16:13:50.939954
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:1e1JKLEDKP7hEQzJfNAgPl,1683197206847,2023-05-04 16:16:59.366570
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:7v3rmoy5jcn4h5UqwQyCM3,1683197377716,2023-05-04 16:20:07.662610
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:0Pz4zmRfZjAwK9nIP52s9e,1683197475772,2023-05-04 16:21:42.596687
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:6EXl4PwflcMNobeFpL5bWn,1683198133411,2023-05-04 16:33:31.101081
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:19nu8H97D8j1G0bSwV5emP,1683198344883,2023-05-04 16:36:06.749936
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:2RGIXMgdKl2t4zLqVYwPu4,1683198466634,2023-05-04 16:37:51.696855
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:4n1WwhKzKHUX598tvU1wMu,1683198618393,2023-05-04 16:40:28.988659
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:7KA4W4McWYRpgf0fWsJZWB,1683198810857,2023-05-04 16:43:37.189031
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:5qZ4c1EBVWpmz1GBaks8Uq,1683198927453,2023-05-04 16:45:43.355042
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:781V2Y5LPtcpgONEOadadE,1683199076010,2023-05-04 16:48:20.306374
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:6Nle9hKrkL1wQpwNfEkxjh,1683199169197,2023-05-04 16:49:54.943876
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:4aL0a88FhLISWmvanzprnA,1683199377527,2023-05-04 16:53:03.290751
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:3L0IKstjUgDFVQAbQIRZRv,1683199442819,2023-05-04 16:54:06.875060
